objectid,unicode,x,y,wvp,krw_lichaam,krw_code,grvl150mg,grvl1000mg,filter_zoet_zout,pmg_kwantiteit,krw_kwantiteit,krw_doel,verdroging,project,project_naam,kantonnier,vervanger,logger,evid_terrbeh,evid_terrbeh_txt,vergunning,iwaco,calibratie,lmg_rivm,pmg_kwal_2006,krw_kwal_2006,bestrijd_2006,pmg_kwal_2015,krw_kwal_2015,p2_bestrijd,p3_medisch,p4_industrie,onderhoudsronde,foto,opmerking,getal2,pmg_kwal_2012,krw_kwal_2012,bestrijd_2012,wrsch_verwijderd,em_slimflex_2015,tecontr_aanwezigheidput,veldlabel,pmg_kwal_2017,krw_kwal_2017,perc2bm_2017,perc3en4_2017,bronhouder,nitg_nr,buis_nr,krw_kwantiteit2019,InwinMethLoc
4091,B42G0204-0,41840,411160,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"4",,0,0,0,,,B42G0204,"0",,9
4092,B42G0205-0,40410,410960,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"1",,0,0,0,,,B42G0205,"0",,9
4093,B42G0206-0,44198,412269,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"1",,0,0,0,,,B42G0206,"0",,9
4094,B42G0207-0,43450,401430,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",gebied niet te betreden,0,0,0,0,,,"1",,0,0,0,,,B42G0207,"0",,9
4095,B42H0010-0,55370,411210,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"1",,0,0,0,,,B42H0010,"0",,9
4096,B42H0010-1,55370,411210,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42H0010,"1",,9
4097,B42H0010-2,55370,411210,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42H0010,"2",,9
4098,B42H0010-3,55370,411210,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42H0010,"3",,9
4099,B42H0019-0,53370,407750,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"3",,0,0,0,,,B42H0019,"0",,9
4100,B42H0026-0,50498,412067,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"7",,0,0,0,,,B42H0026,"0",,9
4101,B42H0027-0,50287,410146,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"1",,0,0,0,,,B42H0027,"0",,9
4102,B42H0035-0,58089,406350,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"99",,0,0,0,,,B42H0035,"0",,9
4103,B42H0038-0,53419,407977,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"3",,0,0,0,,,B42H0038,"0",,9
4104,B42H0039-0,56462,404154,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"999",,0,0,0,,,B42H0039,"0",,9
4105,B42H0041-0,53750,409214,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,"2017","0",,0,0,0,0,,,"7",,0,0,0,,zeeland,B42H0041,"0",,9
4106,B42H0043-0,58742,410127,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,"2013","0",,0,0,0,0,,,"7",,0,0,0,,zeeland,B42H0043,"0",,9
4107,B42H0044-0,53730,406664,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"99",,0,0,0,,,B42H0044,"0",,9
4109,B42H0046-0,54311,411975,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"999",,0,0,0,,,B42H0046,"0",,9
4110,B42H0047-0,57539,407934,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"7",,0,0,0,,,B42H0047,"0",,9
4111,B42H0049-0,55621,412425,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"999",,0,0,0,,,B42H0049,"0",,9
4112,B42H0050-0,54773,412156,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"999",,0,0,0,,,B42H0050,"0",,9
4113,B42H0051-0,58466,411749,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"1",,0,0,0,,,B42H0051,"0",,9
4114,B42H0108-0,53935,410972,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"7",,0,0,0,,,B42H0108,"0",,9
4115,B42H0109-0,55200,410530,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,"2013","0",,0,0,0,0,,,"7",,0,0,0,,zeeland,B42H0109,"0",,9
4116,B42H0113-0,56174,411064,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"1",,0,0,0,,,B42H0113,"0",,9
4117,B42H0114-0,56303,410013,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"999",,0,0,0,,,B42H0114,"0",,9
4118,B42H0123-0,57000,409552,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"7",,0,0,0,,,B42H0123,"0",,9
4119,B42H0128-0,59518,408619,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"999",,0,0,0,,,B42H0128,"0",,9
4120,B42H0130-0,55815,407140,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"99",,0,0,0,,,B42H0130,"0",,9
4121,B42H0131-0,55318,407192,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"999",,0,0,0,,,B42H0131,"0",,9
4122,B42H0138-0,59918,405920,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"8",,0,0,0,,,B42H0138,"0",,9
4123,B42H0140-0,59593,407475,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"999",,0,0,0,,,B42H0140,"0",,9
4124,B42H0153-0,50390,400225,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"4",,0,0,0,,,B42H0153,"0",,9
4125,B42H0160-0,55375,410663,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,"2017","0",,0,0,0,0,,,"1",,0,0,0,,zeeland,B42H0160,"0",,9
4128,B42H0160-3,55375,410663,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B42H0160,"3",,9
4129,B42H0161-0,56325,404825,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"8",,0,0,0,,,B42H0161,"0",,9
4130,B42H0165-0,54220,410500,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"5",,0,0,0,,,B42H0165,"0",,9
4131,B42H0166-0,55120,410800,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"999",,0,0,0,,,B42H0166,"0",,9
4132,B42H0167-0,56120,410920,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"5",,0,0,0,,,B42H0167,"0",,9
4133,B42H0168-0,56940,410770,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"999",,0,0,0,,,B42H0168,"0",,9
4134,B42H0169-0,57660,410500,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"5",,0,0,0,,,B42H0169,"0",,9
4135,B42H0170-0,59510,400630,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"99",,0,0,0,,,B42H0170,"0",,9
4136,B42H0171-0,57830,400260,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"8",,0,0,0,,,B42H0171,"0",,9
4137,B42H0175-0,59519,400667,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,"2013","0",,0,0,0,0,,,"7",,0,0,0,,zeeland,B42H0175,"0",,9
4138,B42H0185-0,59541,408646,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,"2013","0",,0,0,0,0,,,"7",,0,0,0,,zeeland,B42H0185,"0",,9
4139,B42H0186-0,55005,407591,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,"2013","0",,0,0,0,0,,,"7",,0,0,0,,zeeland,B42H0186,"0",,9
4140,B42H0187-0,52875,411357,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"7",,0,0,0,,,B42H0187,"0",,9
4141,B42H0188-0,51708,410450,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"1",,0,0,0,,,B42H0188,"0",,9
4142,B42H0189-0,57050,405451,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"999",,0,0,0,,,B42H0189,"0",,9
4143,B42H0190-0,55762,407138,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"99",,0,0,0,,,B42H0190,"0",,9
4144,B42H0191-0,57955,406365,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"99",,0,0,0,,,B42H0191,"0",,9
4145,B42H0192-0,50546,411094,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,"2017","0",,0,0,0,0,,,"7",,0,0,0,,zeeland,B42H0192,"0",,9
4146,B42H0193-0,51290,408250,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"7",,0,0,0,,,B42H0193,"0",,9
4147,B42H0194-0,59858,409420,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"999",,0,0,0,,,B42H0194,"0",,9
4148,B42H0195-0,51960,408370,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"7",,0,0,0,,zeeland,B42H0195,"0",,9
4149,B42H0196-0,54908,408978,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"99",,0,0,0,,,B42H0196,"0",,9
4150,B42H0197-0,57856,408965,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"999",,0,0,0,,,B42H0197,"0",,9
4151,B42H0198-0,59683,407212,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"8",,0,0,0,,,B42H0198,"0",,9
4152,B42H0199-0,56615,406965,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"999",,0,0,0,,,B42H0199,"0",,9
4153,B42H0200-0,56596,405035,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"8",,0,0,0,,,B42H0200,"0",,9
4154,B42H0201-0,58490,405090,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,"2013","0",,0,0,0,0,,,"7",,0,0,0,,zeeland,B42H0201,"0",,9
4155,B42H0202-0,58458,404558,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"999",,0,0,0,,,B42H0202,"0",,9
4156,B42H0203-0,58430,404260,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"7",,0,0,0,,,B42H0203,"0",,9
4157,B42H0204-0,56641,409837,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"999",,0,0,0,,,B42H0204,"0",,9
4158,B42H0205-0,57146,409228,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"999",,0,0,0,,,B42H0205,"0",,9
4159,B42H0206-0,59653,407915,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"999",,0,0,0,,,B42H0206,"0",,9
4160,B42H0207-0,56192,406956,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"999",,0,0,0,,,B42H0207,"0",,9
4161,B42H0208-0,57805,406409,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"8",,0,0,0,,,B42H0208,"0",,9
4162,B42H0209-0,58029,406348,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"99",,0,0,0,,,B42H0209,"0",,9
4163,B42H0210-0,58069,406353,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"99",,0,0,0,,,B42H0210,"0",,9
4164,B42H0211-0,58099,406348,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"999",,0,0,0,,,B42H0211,"0",,9
4165,B42H0212-0,54846,407886,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,"2013","0",,0,0,0,0,,,"7",,0,0,0,,zeeland,B42H0212,"0",,9
4166,B42H0213-0,59700,407470,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"4",,0,0,0,,,B42H0213,"0",,9
4167,B42H0214-0,54380,408100,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"3",,0,0,0,,,B42H0214,"0",,9
4168,B42H0215-0,54400,408100,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"3",,0,0,0,,,B42H0215,"0",,9
4169,B42H0216-0,54130,408170,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"99",,0,0,0,,,B42H0216,"0",,9
4170,B42H0217-0,59640,400380,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"3",,0,0,0,,,B42H0217,"0",,9
4171,B42H0218-0,51290,408250,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"7",,0,0,0,,,B42H0218,"0",,9
4172,B42H0219-0,59990,411230,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"63",,0,0,0,,,B42H0219,"0",,9
4173,B42H0220-0,56960,404025,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"63",,0,0,0,,,B42H0220,"0",,9
4174,B42H0221-0,57160,404060,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"63",,0,0,0,,,B42H0221,"0",,9
4175,B42H0222-0,57390,404110,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"63",,0,0,0,,,B42H0222,"0",,9
4176,B43C0004-0,64080,401820,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"4",,0,0,0,,,B43C0004,"0",,9
7424,EC-111_ondiep,,,,,,,,,,,,0,1,Perkpolder,,,,,,,,,,,,,,,,,,,"0",,0,,,,,,,,,,,,,EC,111_ondiep,,9
4177,B43C0028-0,69300,405410,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"4",,0,0,0,,,B43C0028,"0",,9
4178,B43C0029-0,67374,406450,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"4",,0,0,0,,,B43C0029,"0",,9
4179,B43C0052-0,65623,409180,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"3",,0,0,0,,,B43C0052,"0",,9
4180,B43C0053-0,65510,408957,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"3",,0,0,0,,,B43C0053,"0",,9
4181,B43C0054-0,65772,409063,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"3",,0,0,0,,,B43C0054,"0",,9
4182,B43C0055-0,65690,408923,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"3",,0,0,0,,,B43C0055,"0",,9
4183,B43C0056-0,65840,408773,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"3",,0,0,0,,,B43C0056,"0",,9
4184,B43C0057-0,65377,409383,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,,,0,0,0,,,B43C0057,"0",,9
4185,B43C0058-0,65030,409430,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"999",,0,0,0,,,B43C0058,"0",,9
4186,B43C0059-0,63518,409620,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"62",,0,0,0,,,B43C0059,"0",,9
4187,B43C0060-0,64544,407670,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"999",,0,0,0,,,B43C0060,"0",,9
4188,B43C0061-0,65500,409280,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"3",,0,0,0,,,B43C0061,"0",,9
4189,B43C0062-0,65482,409242,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"3",,0,0,0,,,B43C0062,"0",,9
4190,B43C0063-0,65467,409215,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"3",,0,0,0,,,B43C0063,"0",,9
4191,B43C0064-0,65463,409206,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"3",,0,0,0,,,B43C0064,"0",,9
4192,B43C0065-0,65458,409197,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"3",,0,0,0,,,B43C0065,"0",,9
4193,B43C0066-0,65440,409162,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"3",,0,0,0,,,B43C0066,"0",,9
4194,B43C0067-0,65423,409126,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"3",,0,0,0,,,B43C0067,"0",,9
4195,B43C0068-0,65478,409545,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"1",,0,0,0,,,B43C0068,"0",,9
4196,B43C0069-0,65539,409573,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"1",,0,0,0,,,B43C0069,"0",,9
4197,B43C0070-0,65590,409524,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"1",,0,0,0,,,B43C0070,"0",,9
4198,B43C0071-0,65610,409505,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"1",,0,0,0,,,B43C0071,"0",,9
4199,B43C0072-0,65617,409497,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"1",,0,0,0,,,B43C0072,"0",,9
4200,B43C0073-0,65625,409490,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"1",,0,0,0,,,B43C0073,"0",,9
4201,B43C0074-0,65638,409477,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"1",,0,0,0,,,B43C0074,"0",,9
4202,B43C0075-0,65683,409435,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"1",,0,0,0,,,B43C0075,"0",,9
4203,B43C0076-0,65630,409377,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"1",,0,0,0,,,B43C0076,"0",,9
4204,B43C0077-0,65555,409445,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"1",,0,0,0,,,B43C0077,"0",,9
4205,B43C0078-0,65527,409415,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"1",,0,0,0,,,B43C0078,"0",,9
4207,B43C0081-0,61348,407060,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,"2013","0",,0,0,0,0,,,"7",,0,0,0,,zeeland,B43C0081,"0",,9
4208,B43C0082-0,63314,409073,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,"2013","0",,0,0,0,0,,,"1",,0,0,0,,zeeland,B43C0082,"0",,9
4211,B43C0097-0,66079,410023,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"1",,0,0,0,,,B43C0097,"0",,9
4212,B43C0098-0,66095,409998,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"1",,0,0,0,,,B43C0098,"0",,9
4213,B43C0099-0,66088,409969,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"1",,0,0,0,,,B43C0099,"0",,9
4214,B43C0100-0,66083,409980,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"1",,0,0,0,,,B43C0100,"0",,9
4215,B43C0101-0,66085,409909,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"1",,0,0,0,,,B43C0101,"0",,9
4216,B43C0102-0,66120,410074,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"1",,0,0,0,,,B43C0102,"0",,9
4217,B43C0105-0,66109,410092,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"1",,0,0,0,,,B43C0105,"0",,9
4218,B43C0146-0,61577,408472,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"99",,0,0,0,,,B43C0146,"0",,9
4219,B43C0152-0,62060,405445,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"7",,0,0,0,,,B43C0152,"0",,9
4220,B43C0153-0,64830,406810,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"999",,0,0,0,,,B43C0153,"0",,9
4221,B43C0163-0,69830,408840,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"1",,0,0,0,,,B43C0163,"0",,9
4222,B43C0164-0,69830,408740,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"1",,0,0,0,,,B43C0164,"0",,9
4223,B43C0244-0,64888,402063,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"8",,0,0,0,,,B43C0244,"0",,9
4224,B43C0271-0,68325,406887,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,"2013","0",,0,0,0,0,,,"4",,0,0,0,,zeeland,B43C0271,"0",,9
4225,B43C0272-0,69380,406180,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"4",,0,0,0,,,B43C0272,"0",,9
4226,B43C0273-0,61480,401070,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"8",,0,0,0,,,B43C0273,"0",,9
4227,B43C0274-0,66720,401400,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"8",,0,0,0,,,B43C0274,"0",,9
4228,B43C0275-0,68290,404330,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"99",,0,0,0,,,B43C0275,"0",,9
4229,B43C0276-0,69510,404610,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"1",,0,0,0,,,B43C0276,"0",,9
4230,B43C0277-0,63418,400773,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,"2013","0",,0,0,0,0,,,"7",,0,0,0,,zeeland,B43C0277,"0",,9
4231,B43C0278-0,64420,403380,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"7",,0,0,0,,,B43C0278,"0",,9
4232,B43C0279-0,65950,402760,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"99",,0,0,0,,,B43C0279,"0",,9
4233,B43C0280-0,68670,401610,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"99",,0,0,0,,,B43C0280,"0",,9
4235,B43C0282-0,69860,403470,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"99",,0,0,0,,,B43C0282,"0",,9
4236,B43C0283-0,66170,405380,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"1",,0,0,0,0,,,"7",,0,0,0,,,B43C0283,"0",,9
4237,B43C0284-0,67891,405534,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,"2013","1",,0,0,0,0,,,"7",,0,0,0,,zeeland,B43C0284,"0",,9
4238,B43C0285-0,67140,407720,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"1",,0,0,0,0,,,"7",,0,0,0,,,B43C0285,"0",,9
4239,B43C0332-0,68540,407280,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,"2013","1",,0,0,0,0,,,"7",,0,0,0,,,B43C0332,"0",,9
4240,B43C0333-0,60640,401670,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,"2013","0",,0,0,0,0,,,"7",,0,0,0,,zeeland,B43C0333,"0",,9
4241,B43C0336-0,64810,406830,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"1",,0,0,0,,,B43C0336,"0",,9
4242,B43C0343-0,60426,410515,,,,,,,,,,0,,,,,0,,,,,,,,,,0,0,0,0,0,,"0",,0,0,0,0,,,"999",,0,0,0,,,B43C0343,"0",,9
